dev-tcltk/combobox [dev-lang/tcl]
media-sound/qtractor [media-sound/jack-audio-connection-kit,x11-libs/qt-gui,media-libs/libmad,x11-libs/qt-core,media-libs/libsndfile,media-libs/slv2,media-libs/ladspa-sdk,media-libs/liblo,media-libs/rubberband,media-libs/libvorbis,media-libs/alsa-lib,media-libs/dssi]
x11-misc/lndir [dev-util/pkgconfig,x11-proto/xproto,sys-devel/binutils,sys-devel/m4,sys-devel/libtool,x11-misc/util-macros]
dev-ruby/rack [dev-ruby/bacon,dev-ruby/ruby-fcgi,dev-ruby/test-unit,dev-ruby/test-spec,dev-ruby/rubygems,dev-lang/ruby]
kde-base/kdebindings-csharp [dev-libs/soprano,kde-base/kdelibs,dev-lang/mono,kde-base/smoke]
media-gfx/pqstego [media-libs/libpqstego,media-libs/jpeg]
dev-ruby/rspec-mocks [dev-ruby/rspec-core,dev-util/cucumber]
dev-perl/libwww-perl [virtual/perl-Digest-MD5,dev-perl/Crypt-SSLeay,dev-perl/HTML-Parser,virtual/perl-MIME-Base64,virtual/perl-IO-Compress,virtual/perl-libnet,dev-perl/URI,dev-perl/HTML-Tree]
app-editors/qemacs [x11-libs/libXext,x11-libs/libXv,app-text/texi2html,x11-libs/libX11,media-libs/libpng]
dev-python/basemap [sci-libs/shapelib,dev-python/matplotlib,dev-python/pupynere,sci-libs/geos,dev-python/setuptools,dev-python/dap]
dev-ruby/rspec-expectations [dev-ruby/diff-lcs,dev-ruby/rspec-core]
dev-libs/xapian []
app-dicts/sword-wesley [app-arch/unzip,app-text/sword]
app-misc/digitemp [dev-libs/libusb]
media-sound/mimd [dev-libs/xerces-c,media-plugins/live,dev-lang/perl]
app-benchmarks/phoronix-test-suite [dev-lang/php,dev-php5/pecl-ps,app-arch/unzip,dev-php5/php-gtk]
dev-perl/Sphinx-Config [dev-lang/perl]
sys-libs/db [virtual/jre,sys-devel/binutils,virtual/jdk,dev-java/java-config,dev-lang/tcl]
dev-db/drizzle [dev-util/gperf,sys-libs/readline,sys-cluster/gearmand,sys-libs/pam,app-doc/doxygen,dev-libs/protobuf,dev-libs/libevent,sys-apps/util-linux,dev-libs/libgcrypt,dev-libs/libpcre,net-misc/curl,dev-libs/boost,dev-util/intltool,dev-util/boost-build,dev-db/haildb,dev-libs/libmemcached,dev-util/google-perftools,sys-devel/flex]
net-mail/ripmime []
dev-perl/Tie-ShadowHash [dev-lang/perl]
www-apps/freeradius-dialupadmin [app-admin/webapp-config,net-dialup/freeradius,dev-perl/DateManip,sys-apps/findutils,sys-apps/sed,dev-lang/php]
sys-apps/dnotify [sys-devel/gettext]
dev-python/lockfile [dev-python/sphinx,dev-lang/python]
dev-ruby/rdoc [dev-ruby/hoe,dev-lang/ruby]
x11-plugins/wmclock [x11-libs/libXext,x11-libs/libXpm,x11-misc/imake,x11-libs/libX11,x11-misc/gccmakedep]
games-simulation/cannonsmash [media-libs/sdl-mixer,dev-util/pkgconfig,x11-libs/gtk+,media-libs/sdl-image,media-libs/libsdl,virtual/opengl,virtual/glu]
dev-libs/cryptlib [app-arch/unzip,app-admin/eselect-python,sys-libs/zlib,dev-lang/python,net-nds/openldap]
dev-php/PEAR-DB_DataObject_FormBuilder [dev-php/PEAR-HTML_QuickForm,dev-php/pear,dev-php/PEAR-Date,dev-lang/php,dev-php/PEAR-PEAR,dev-php/PEAR-DB_DataObject,dev-php/PEAR-HTML_QuickForm_ElementGrid,dev-php/PEAR-HTML_Table]
xfce-extra/xfce4-quicklauncher-plugin [dev-util/xfce4-dev-tools,xfce-base/libxfcegui4,xfce-base/xfce4-panel]
net-zope/tempstorage [net-zope/zodb,app-arch/unzip,dev-python/nose,dev-lang/python]
net-mail/qmrtg [net-analyzer/mrtg]
dev-scheme/gauche-gtk [dev-util/pkgconfig,x11-libs/gtkglext,x11-libs/gtk+,dev-scheme/gauche]
dev-tcltk/tklib [dev-tcltk/tcllib,dev-lang/tk]
dev-lisp/cl-rsm-fuzzy [dev-lisp/common-lisp-controller,dev-lisp/sbcl]
sci-biology/iqpnni []
dev-perl/DBICx-TestDatabase [dev-perl/DBIx-Class,virtual/perl-File-Temp,virtual/perl-Test-Simple,dev-perl/Test-use-ok,dev-perl/DBD-SQLite,dev-perl/SQL-Translator]
gnustep-apps/gridlock [virtual/gnustep-back,sys-devel/gdb,gnustep-base/gnustep-make]
net-misc/lanmap [net-libs/libpcap,media-gfx/graphviz]
app-misc/granule [dev-libs/libxml2,x11-libs/pango,dev-libs/glib,x11-libs/gtk+,dev-cpp/libassa,dev-util/intltool,dev-cpp/gtkmm,dev-cpp/glibmm,sys-devel/gettext,dev-libs/libsigc++]
dev-python/pyalsaaudio [dev-python/sphinx,media-libs/alsa-lib,dev-lang/python]
net-misc/openssh [sys-apps/tcp-wrappers,dev-util/pkgconfig,x11-apps/xauth,sys-libs/zlib,sys-auth/skey,dev-libs/libedit,dev-libs/openssl,sys-auth/pambase,app-crypt/mit-krb5,dev-libs/pkcs11-helper,sys-libs/pam,sys-devel/autoconf,sys-kernel/linux-headers,dev-libs/opensc,sys-apps/shadow]
sys-apps/gdisk []
x11-themes/gtk-engines-qtpixmap [sys-devel/libtool,sys-devel/automake,dev-util/pkgconfig,x11-libs/gtk+,sys-devel/autoconf]
sci-libs/libtifiles2 [sci-libs/libticonv,sci-libs/libticables2,dev-libs/glib]
x11-plugins/pidgin-sipe [dev-libs/libxml2,dev-util/intltool,dev-libs/glib,app-crypt/mit-krb5,net-im/pidgin]
dev-libs/fcgi [sys-devel/libtool,sys-devel/automake,sys-devel/autoconf]
x11-misc/lineak-xosdplugin [x11-libs/xosd,x11-misc/lineakd]
sys-power/pm-quirks []
games-arcade/penguin-command [media-libs/sdl-image,media-libs/libsdl,media-libs/sdl-mixer]
x11-misc/lsw [x11-proto/xproto,x11-libs/libX11]
dev-texlive/texlive-langdanish [app-arch/lzma-utils,dev-texlive/texlive-basic,app-text/texlive-core]
net-zope/zodb [net-zope/zdaemon,net-zope/zope-proxy,net-zope/zc-lockfile,net-zope/zope-event,net-zope/zconfig,dev-lang/python,net-zope/transaction,dev-python/manuel]
games-server/tetrix [net-libs/adns]
app-backup/tob [app-arch/afio]
media-fonts/kochi-substitute [media-fonts/encodings,x11-apps/mkfontdir,media-libs/fontconfig]
dev-php/PEAR-Text_Figlet [dev-lang/php,dev-php/PEAR-PEAR,dev-php/pear]
media-gfx/fontypython [dev-python/wxpython,dev-lang/python,dev-python/imaging,x11-libs/wxGTK]
sys-apps/blktool [dev-util/pkgconfig,dev-libs/glib]
media-video/dvd-slideshow [media-gfx/imagemagick,media-video/dvdauthor,media-sound/sox,media-video/ffmpeg,sys-devel/bc,app-cdr/dvd+rw-tools,media-gfx/jhead]
net-zope/zlog [net-zope/zconfig,dev-python/nose,dev-python/setuptools]
dev-db/oracle-instantclient-sqlplus [dev-db/oracle-instantclient-basic]
sci-biology/phred []
net-analyzer/pktstat [sys-libs/ncurses,net-libs/libpcap]
dev-lang/R [sys-libs/readline,media-libs/libpng,virtual/blas,x11-libs/cairo,app-arch/zip,media-libs/jpeg,virtual/latex-base,dev-libs/libpcre,x11-libs/pango,app-shells/bash-completion,virtual/jre,virtual/lapack,dev-lang/tk,x11-libs/libXmu,dev-lang/perl,app-arch/unzip,dev-texlive/texlive-fontsrecommended,x11-misc/xdg-utils,app-text/ghostscript-gpl]
app-portage/udept [sys-apps/portage,app-shells/bash-completion,app-shells/bash]
app-mobilephone/scmxx [sys-devel/gettext,net-wireless/bluez]
media-sound/combine_wave []
games-misc/cowsay [dev-lang/perl]
www-apps/mediawiki [app-text/dvipng,media-gfx/imagemagick,app-admin/webapp-config,dev-db/sqlite,dev-lang/ocaml,dev-lang/php,app-text/ghostscript-gpl,virtual/httpd-php]
media-sound/aylet [sys-libs/ncurses,dev-util/pkgconfig,x11-libs/gtk+]
dev-util/duma [app-shells/bash]
media-sound/aacgain [sys-apps/sed]
app-portage/meatoo [dev-lang/python,dev-python/nose,dev-python/setuptools]
net-firewall/arno-iptables-firewall [net-firewall/iptables]
app-office/imposter [sys-devel/gettext,dev-util/pkgconfig,x11-libs/gtk+,dev-libs/iksemel]
net-zope/zope-deferredimport [net-zope/zope-proxy]
net-misc/chrony [sys-libs/readline,sys-libs/libcap]
sci-visualization/fig2sxd []
sys-cluster/hpl [virtual/lapack,virtual/mpi,virtual/blas]
dev-util/eclipse-sdk [dev-java/icu4j,dev-java/lucene-analyzers,dev-java/ant-nodeps,dev-java/lucene,dev-java/ant,dev-java/commons-logging,dev-java/commons-el,dev-java/commons-codec,gnome-base/gconf,app-arch/unzip,virtual/jre,virtual/jdk,dev-java/junit,dev-java/jsch,app-arch/zip,dev-java/swt,dev-java/asm,dev-java/hamcrest-core,dev-java/tomcat-servlet-api,dev-java/commons-httpclient,dev-java/sat4j-core,dev-java/ant-eclipse-ecj,dev-java/ant-core,dev-java/sat4j-pseudo,dev-java/cldc-api]
x11-misc/arandr [dev-python/docutils,dev-python/pygtk,x11-apps/xrandr,dev-lang/python]
app-misc/beanstalkd [dev-libs/libevent,dev-lang/python]
sys-auth/bioapi []
dev-lisp/cl-yahoo [dev-lisp/cl-trivial-http,dev-lisp/cl-s-xml]
dev-vcs/kdesvn [x11-libs/libXxf86vm,x11-proto/xf86vidmodeproto,x11-libs/qt-script,x11-libs/qt-gui,x11-libs/qt-test,x11-libs/qt-core,x11-libs/qt-qt3support,dev-util/automoc,x11-libs/qt-svg,dev-vcs/subversion,x11-libs/libXt,x11-libs/libXtst,dev-libs/apr,kde-base/kdelibs,x11-libs/qt-sql,dev-db/sqlite,dev-util/cmake]
net-misc/gsasl [sys-devel/gettext,app-crypt/mit-krb5,net-libs/gnutls,net-dns/libidn]
gnustep-base/libobjc2 [sys-devel/gcc,sys-devel/make]
media-plugins/vdr-loadepg [media-tv/gentoo-vdr-scripts,media-video/vdr,app-admin/eselect-vdr]
app-dicts/stardict-freedict-eng-lat [app-text/stardict,app-arch/gzip,app-text/dictd]
media-gfx/pngcrush [media-libs/libpng]
net-ftp/tftp-hpa [sys-apps/tcp-wrappers,sec-policy/selinux-tftpd,sys-libs/readline]
gnustep-apps/remotedesk [virtual/gnustep-back,net-misc/rdesktop,sys-devel/gdb,gnustep-base/gnustep-make]
dev-perl/Tie-Array-Sorted [dev-perl/Test-Pod-Coverage,dev-perl/Test-Pod]
games-fps/doom3-data [games-fps/doom3]
rox-base/tasklist [app-admin/eselect-python,rox-base/rox-clib,rox-base/zeroinstall-injector,sys-devel/autoconf,sys-devel/automake,sys-devel/libtool,rox-base/rox,x11-libs/libwnck]
sys-auth/fprintd [sys-libs/pam,dev-libs/libxml2,dev-libs/dbus-glib,dev-libs/glib,sys-auth/polkit,dev-util/gtk-doc,dev-util/intltool,sys-auth/libfprint]
dev-perl/Net-Google-SafeBrowsing-UpdateRequest [dev-perl/libwww-perl,dev-perl/Net-Google-SafeBrowsing-Blocklist]
net-misc/hashcash []
app-backup/cdbackup [app-cdr/cdrtools]
games-emulation/gtuxnes [games-emulation/tuxnes,x11-libs/gtk+]
app-emacs/mu-cite [app-emacs/apel,virtual/emacs]
games-arcade/xbill [dev-util/pkgconfig,x11-libs/libXaw,x11-libs/gtk+]
media-fonts/pigiarniq [media-fonts/encodings,app-arch/unzip,media-libs/fontconfig,x11-apps/mkfontdir]
dev-perl/App-CLI [virtual/perl-Pod-Simple,virtual/perl-Getopt-Long,virtual/perl-Locale-Maketext-Simple,dev-lang/perl]
games-fps/ut2003 [games-fps/ut2003-data,virtual/opengl,games-server/ut2003-ded,app-emulation/emul-linux-x86-xlibs]
dev-java/sablecc [virtual/jre,dev-java/ant-core,virtual/jdk,app-arch/zip,dev-java/java-config]
sci-misc/nco [virtual/mpi,dev-java/antlr,sci-libs/netcdf,sci-libs/udunits]
media-libs/capseo [media-libs/libtheora,dev-lang/yasm]
dev-perl/JSON [dev-lang/perl]
app-text/bibclean []
kde-base/kmenuedit [x11-libs/libXxf86vm,dev-util/pkgconfig,x11-libs/qt-script,x11-libs/qt-gui,kde-base/khotkeys,x11-libs/qt-core,x11-libs/qt-qt3support,dev-util/automoc,x11-libs/qt-svg,x11-libs/libXt,x11-libs/libXtst,dev-lang/perl,x11-proto/xf86vidmodeproto,app-text/docbook-xsl-stylesheets,kde-base/kdelibs,x11-libs/qt-sql,media-libs/qimageblitz,app-text/docbook-xml-dtd,x11-libs/qt-test,dev-util/cmake]
sci-chemistry/ortep3 [sci-libs/pgplot,sys-devel/libtool,sys-devel/automake,sys-devel/autoconf]
x11-misc/bbpager [x11-wm/blackbox]
dev-util/qt-creator [media-sound/phonon,x11-libs/qt-script,x11-libs/qt-gui,dev-vcs/cvs,x11-libs/qt-core,dev-vcs/subversion,dev-vcs/git,x11-libs/qt-svg,x11-libs/qt-demo,app-arch/unzip,x11-libs/qt-assistant,sys-devel/gdb,x11-libs/qt-declarative,x11-libs/qt-webkit,x11-libs/qt-sql,dev-vcs/mercurial,x11-libs/qt-phonon,x11-libs/qt-test,dev-util/cmake]
app-i18n/scim-input-pad [app-i18n/scim,x11-libs/gtk+]
net-zope/zexceptions [net-zope/zope-interface,net-zope/zope-publisher,dev-python/setuptools,app-arch/unzip,dev-python/nose,dev-lang/python]
dev-ruby/haml [dev-ruby/ruby_parser,dev-ruby/maruku,dev-ruby/rails,dev-ruby/erubis,dev-ruby/hpricot,dev-ruby/yard,dev-ruby/actionpack]
app-xemacs/auctex [app-xemacs/xemacs-base,app-xemacs/fsf-compat,app-xemacs/texinfo,app-xemacs/edit-utils,app-xemacs/mail-lib]
media-sound/scmpc [net-misc/curl,dev-libs/libdaemon,dev-libs/argtable,dev-libs/glib,dev-libs/confuse]
media-plugins/vdr-subtitles [media-tv/gentoo-vdr-scripts,media-video/vdr,app-admin/eselect-vdr]
app-dicts/freedict-eng-ita [app-text/dictd]
media-fonts/font-adobe-utopia-100dpi [media-fonts/encodings,x11-apps/mkfontdir,x11-apps/bdftopcf,media-libs/fontconfig,media-fonts/font-alias]
app-pda/synce-librtfcomp [dev-python/pyrex,dev-lang/python]
x11-libs/libelysiumui [dev-util/pkgconfig,x11-libs/gtk+,gnome-base/gnome-vfs]
x11-plugins/wmitime [x11-libs/libXext,x11-libs/libXpm,x11-libs/libX11]
dev-db/slony1 [dev-db/postgresql-server,dev-perl/DBD-Pg]
games-strategy/liquidwar [media-libs/allegro]
media-sound/cdtool []
dev-ruby/dbd-sqlite [dev-ruby/ruby-dbi,dev-lang/ruby,dev-ruby/sqlite-ruby]
x11-plugins/gkrellm-radio [app-admin/gkrellm,app-misc/lirc]
app-emacs/httpd [virtual/emacs]
media-sound/qpitch [x11-libs/qt-gui,media-libs/portaudio,sci-libs/fftw,dev-util/cmake]
net-im/ekg2 [app-text/aspell,x11-libs/gtk+,app-crypt/gpgme,dev-libs/expat,dev-vcs/subversion,net-dns/libidn,dev-lang/ruby,net-libs/libpcap,net-libs/libgadu,media-libs/giflib,media-libs/jpeg,dev-db/oracle-instantclient-basic,dev-lang/perl,sys-apps/dbus,sys-libs/ncurses,net-libs/gnutls,dev-util/scons,sys-libs/readline,media-sound/gsm,dev-lang/python,net-misc/rsync,x11-libs/xosd,dev-db/sqlite]
net-analyzer/w3af [dev-python/pyopenssl,dev-python/nltk,app-admin/eselect-python,dev-python/pysqlite,dev-python/simplejson,dev-python/pyPdf,dev-python/lxml,net-analyzer/scapy,dev-python/fpconst,dev-python/pygtk,dev-python/python-cluster,dev-python/soappy,dev-lang/python]
sci-geosciences/gdal-grass [sci-geosciences/grass,sci-libs/gdal]
x11-misc/synergy-plus [x11-proto/xproto,x11-proto/xineramaproto,x11-libs/libXt,x11-proto/kbproto,x11-libs/libXtst,x11-libs/libXext,x11-libs/libXinerama]
games-action/postalplus []
sys-apps/file [app-admin/eselect-python,dev-lang/python]
net-analyzer/firewalk [net-libs/libpcap,dev-libs/libdnet,net-libs/libnet]
net-misc/puf []
dev-ruby/ruby-serialport [virtual/rubygems,dev-lang/ruby]
app-cdr/nero [x11-libs/libX11,sys-kernel/gentoo-sources,x11-libs/gtk+,sys-apps/sed,x11-libs/pango,x11-libs/libXinerama,app-arch/rpm2targz,sys-apps/module-init-tools]
mail-filter/gld [dev-libs/openssl,dev-db/postgresql-server,sys-libs/zlib,virtual/mysql]
app-dicts/aspell-nl [app-text/aspell]
www-apps/trac [dev-python/pytz,dev-python/pygments,dev-python/psycopg,dev-python/Babel,app-admin/webapp-config,dev-vcs/subversion,virtual/mysql,dev-python/genshi,dev-python/pysqlite,dev-lang/python,dev-python/setuptools,dev-python/mysql-python,dev-db/sqlite,dev-python/flup,dev-python/docutils]
www-apps/phpgroupware [virtual/httpd-php,app-admin/webapp-config]
dev-java/jisp [virtual/jre,virtual/jdk,dev-java/ant-core]
dev-perl/IPC-Shareable [dev-lang/perl]
kde-base/kdemultimedia-meta [kde-base/kscd,kde-base/kmix,kde-base/kdemultimedia-kioslaves,kde-base/ffmpegthumbs,kde-base/libkcompactdisc,kde-base/mplayerthumbs,kde-base/libkcddb,kde-base/dragonplayer,kde-base/juk]
app-text/sablotron [dev-libs/expat,sys-devel/libtool,sys-devel/automake,sys-devel/autoconf,dev-perl/XML-Parser]
dev-php/PEAR-HTTP_WebDAV_Server [dev-lang/php,dev-php/PEAR-PEAR,dev-php/pear]
games-rpg/xu4 [app-arch/unzip,dev-libs/libxml2,media-libs/libsdl,media-libs/sdl-mixer]
dev-perl/Net-Daemon [dev-lang/perl]
dev-java/scala-bin [virtual/jre,dev-java/java-config]
net-misc/valve []
www-apps/trac-git [www-apps/trac,app-arch/unzip,dev-vcs/git,dev-lang/python,dev-python/setuptools]
app-accessibility/sound-icons [app-accessibility/speech-dispatcher]
sys-kernel/xbox-sources [sys-fs/udev,sys-libs/ncurses,sys-devel/binutils,sys-apps/sed,sys-devel/make]
sci-physics/lightspeed [media-libs/ftgl,media-libs/tiff,x11-libs/gtk+,x11-libs/gtkglext,x11-libs/gtkglarea,media-libs/libpng,virtual/opengl]
app-text/htmlinc []
games-puzzle/rezerwar [media-libs/sdl-mixer,media-libs/libsdl]
sci-physics/geant [sci-physics/cernlib,x11-libs/libXaw,media-libs/openinventor,dev-libs/xerces-c,x11-libs/qt-gui,x11-libs/qt-opengl,dev-lang/cfortran,media-gfx/dawn,x11-libs/openmotif,virtual/opengl,sci-physics/clhep,x11-libs/Xaw3d,sci-physics/paw]
app-admin/ide-smart []
app-i18n/ibus-table-xingma [app-i18n/ibus-table-extraphrase,app-i18n/ibus-table]
mail-mta/nullmailer [sys-apps/groff,app-admin/sysklogd,sys-apps/shadow]
media-libs/xvid [dev-lang/nasm,dev-lang/yasm]
x11-drivers/xf86-video-chips [x11-proto/videoproto,dev-util/pkgconfig,x11-proto/xproto,x11-proto/randrproto,sys-devel/binutils,sys-devel/m4,x11-proto/fontsproto,x11-misc/util-macros,x11-base/xorg-server,sys-devel/libtool,x11-proto/renderproto]
sys-boot/syslinux [dev-perl/Crypt-PasswdMD5,dev-perl/Digest-SHA1,dev-lang/nasm,sys-fs/mtools]
x11-themes/gtk-engines-candido [sys-devel/libtool,sys-devel/automake,dev-util/pkgconfig,x11-libs/gtk+,sys-devel/autoconf]
games-strategy/crimson [media-libs/sdl-mixer,sys-libs/zlib,dev-libs/libxml2,media-libs/sdl-net,media-libs/sdl-ttf,dev-libs/libxslt,media-libs/libsdl,app-text/docbook-xml-dtd]
www-client/dillo [dev-libs/openssl,x11-libs/fltk,dev-vcs/mercurial,media-libs/jpeg]
app-admin/sud []
dev-php5/agavi [dev-php5/phing,dev-php/PEAR-PEAR,dev-php/PEAR-PEAR_PackageFileManager,dev-lang/php]
dev-perl/Text-FindIndent [dev-lang/perl]
media-sound/murmur [net-misc/mDNSResponder,dev-libs/Ice,sys-libs/libcap,x11-libs/qt-core,dev-libs/openssl,dev-libs/boost,x11-libs/qt-sql,dev-libs/protobuf,x11-libs/qt-xmlpatterns,net-dns/avahi,x11-libs/qt-dbus]
games-misc/fortune-mod-slackware [games-misc/fortune-mod]
media-libs/libopendaap []
x11-drivers/xf86-video-r128 [x11-proto/videoproto,x11-proto/xf86driproto,x11-proto/xproto,x11-proto/xineramaproto,x11-libs/libdrm,x11-proto/fontsproto,x11-proto/randrproto,x11-base/xorg-server,x11-proto/xf86miscproto,x11-proto/xextproto,x11-proto/glproto]
games-misc/fortune-mod-scriptures [games-misc/fortune-mod]
net-misc/ng-utils []
sys-auth/tcb [sys-libs/pam]
dev-haskell/hsql [dev-lang/ghc,dev-haskell/cabal,dev-haskell/haddock]
dev-php5/ezc-Webdav [dev-lang/php,dev-php5/ezc-Base,dev-php/PEAR-PEAR,dev-php/pear]
sys-process/htop [sys-libs/ncurses]
dev-java/helpgui [virtual/jre,dev-java/ant-core,virtual/jdk,app-arch/zip,dev-java/java-config]
rox-extra/lithium [dev-lang/python,app-admin/eselect-python,rox-base/rox,rox-base/rox-lib]
net-mail/maildirtree []
media-video/atomicparsley [app-arch/unzip]
dev-php5/pecl-gnupg [sys-devel/libtool,sys-devel/m4,app-crypt/gpgme,sys-devel/autoconf,sys-devel/automake,dev-lang/php]
x11-wm/twm [dev-util/pkgconfig,x11-libs/libX11,sys-devel/binutils,sys-devel/m4,x11-libs/libXt,x11-misc/util-macros,sys-devel/libtool,x11-libs/libXext,sys-devel/bison,sys-devel/flex,x11-libs/libXmu]
app-arch/dump [sys-kernel/linux-headers,sys-libs/zlib,dev-libs/openssl,sys-libs/readline,sys-fs/e2fsprogs,app-arch/bzip2]
app-text/odt2txt [sys-libs/zlib,sys-apps/groff]
sci-visualization/gnuplot [media-libs/gd,sys-libs/readline,media-libs/svgalib,media-libs/pdflib,dev-lang/lua,x11-libs/cairo,virtual/emacs,virtual/latex-base,x11-libs/gtk+,dev-texlive/texlive-latexrecommended,dev-tex/pgf,x11-libs/wxGTK,x11-libs/pango,app-xemacs/texinfo,media-libs/plotutils,app-editors/xemacs,app-text/ghostscript-gpl,media-libs/libggi]
dev-php5/pecl-id3 [sys-devel/libtool,sys-devel/m4,sys-devel/automake,sys-devel/autoconf,dev-lang/php]
sec-policy/selinux-ftpd [sys-apps/policycoreutils,sec-policy/selinux-base-policy]
media-plugins/vdr-graphlcd [media-tv/gentoo-vdr-scripts,media-video/vdr,app-misc/graphlcd-base,app-admin/eselect-vdr]
x11-plugins/wmfire [x11-libs/libSM,gnome-base/libgtop,x11-libs/gtk+]
media-libs/libsoundtouch [sys-devel/libtool,sys-devel/automake,sys-devel/autoconf]
games-puzzle/angrydd [dev-lang/python,dev-python/pygame]
net-misc/ipsc []
sci-biology/maq []
dev-php5/jpgraph [media-fonts/corefonts,dev-lang/php]
app-vim/surround [app-arch/unzip,app-editors/vim,app-editors/gvim]
mail-filter/libdomainkeys [dev-libs/openssl,sys-devel/libtool]
dev-lisp/cl-rsm-queue [dev-lisp/common-lisp-controller,dev-lisp/sbcl]
dev-python/python-distutils-extra [dev-python/setuptools,dev-lang/python]
net-analyzer/sslsniff [dev-libs/openssl,dev-libs/log4cpp,dev-libs/boost]
app-admin/tmpwatch []
dev-perl/App-Nopaste [dev-vcs/git,dev-perl/Moose,dev-perl/WWW-Mechanize,dev-perl/WWW-Pastebin-PastebinCom-Create,dev-perl/MooseX-Getopt,virtual/perl-Module-Pluggable,dev-perl/Clipboard]
net-zope/zope-location [net-zope/zope-component,net-zope/zope-copy,app-arch/unzip]
games-strategy/savage-bin [app-emulation/emul-linux-x86-sdl,app-arch/unzip,media-libs/jpeg,media-libs/libsdl,media-libs/freetype,virtual/opengl]
net-libs/wvstreams [sys-libs/readline,dev-libs/openssl,sys-apps/dbus,sys-libs/pam,sys-libs/zlib]
xfce-extra/thunar-media-tags-plugin [xfce-base/thunar,dev-util/xfce4-dev-tools,media-libs/taglib,xfce-base/exo]
dev-perl/Mail-SpamAssassin-Plugin-GoogleSafeBrowsing [mail-filter/spamassassin,dev-perl/Net-Google-SafeBrowsing-UpdateRequest,dev-perl/Net-Google-SafeBrowsing-Blocklist]
games-emulation/ps2emu-padxwin [app-arch/unrar,x11-libs/gtk+]
net-wireless/wireless-tools [sys-apps/sed]
dev-util/telepathy-inspector [net-libs/telepathy-glib,dev-libs/glib,x11-libs/gtk+,dev-libs/dbus-glib,gnome-base/libglade,dev-lang/python]
dev-perl/Class-Autouse [virtual/perl-Scalar-List-Utils,dev-perl/ExtUtils-AutoInstall,virtual/perl-Test-Simple]
x11-libs/libXinerama [x11-libs/libXext,x11-libs/libX11,x11-proto/xineramaproto]
dev-util/pmd [dev-java/ant-core,dev-java/asm,virtual/jdk,dev-java/jaxen,dev-java/ant-trax,app-arch/unzip,dev-java/junit,dev-java/ant-junit4]
dev-php5/ezc-MvcAuthenticationTiein [dev-lang/php,dev-php5/ezc-Base,dev-php/PEAR-PEAR,dev-php/pear]
media-sound/fmtools []
net-im/qwit [x11-libs/qt-gui,dev-libs/qoauth]
sys-devel/ac-archive [dev-lang/perl,app-text/aspell]
media-libs/sdlmm [media-libs/libsdl]
sys-apps/utempter [app-arch/rpm2targz]
media-gfx/xli [sys-libs/zlib,x11-proto/xextproto,x11-misc/imake,x11-libs/libXext,app-text/rman,media-libs/libpng,media-libs/jpeg,app-arch/bzip2]
app-dicts/stardict-hnd-vi-de [app-text/dictd,app-arch/unzip,app-arch/gzip,app-text/stardict]
dev-libs/libindicator [dev-libs/glib,dev-libs/dbus-glib,x11-libs/gtk+]
media-plugins/vdr-vdricq [media-tv/gentoo-vdr-scripts,media-tv/linuxtv-dvb-headers,net-libs/libicq2000,app-admin/eselect-vdr]
sci-biology/t-coffee [dev-lang/perl,sci-biology/clustalw]
dev-perl/Readonly-XS [dev-perl/Readonly,dev-lang/perl]
dev-tex/pstplus [x11-libs/qt-gui,sci-visualization/gnuplot,x11-libs/qt-core,virtual/latex-base,dev-texlive/texlive-pstricks,media-libs/netpbm,app-text/psutils]
www-misc/xxv [x11-themes/xxv-skins,virtual/perl-CGI,dev-perl/Encode-Detect,dev-perl/Net-Amazon,dev-perl/JSON-XS,dev-perl/Locale-gettext,virtual/perl-Getopt-Long,media-video/vdr,media-video/mplayer,dev-perl/Font-TTF,dev-perl/Config-Tiny,dev-perl/Template-Toolkit,dev-perl/Digest-HMAC,dev-perl/Net-XMPP,dev-perl/Net-Telnet,dev-perl/DBD-mysql,dev-db/mysql,dev-perl/Linux-Inotify2,dev-perl/TextToHTML,dev-perl/Proc-ProcessTable,virtual/perl-MIME-Base64,media-fonts/ttf-bitstream-vera,media-video/vdr2jpeg,dev-perl/Event,dev-perl/DateManip,dev-perl/JSON,dev-perl/SOAP-Lite,dev-perl/XML-RSS,virtual/perl-Time-HiRes,virtual/perl-Digest-MD5,dev-perl/MP3-Info,dev-perl/IO-Socket-INET6,dev-perl/GD,perl-core/IO-Compress]
dev-php5/pecl-idn [sys-devel/libtool,sys-devel/m4,net-dns/libidn,sys-devel/autoconf,sys-devel/automake,dev-lang/php]
dev-ml/ounit [dev-lang/ocaml,dev-ml/findlib]
sys-fs/scan-ffs []
net-analyzer/ostinato [x11-libs/qt-script,x11-libs/qt-core,dev-libs/protobuf,net-libs/libpcap,x11-libs/qt-gui]
app-emacs/sokoban [virtual/emacs]
media-sound/bristol [x11-proto/xproto,media-sound/jack-audio-connection-kit,media-libs/alsa-lib,x11-libs/libX11]
app-emacs/vm [net-misc/stunnel,app-emacs/bbdb,virtual/emacs]
sys-libs/zlib []
dev-ruby/stompserver [dev-ruby/hoe,virtual/ruby-test-unit,dev-ruby/daemons,dev-ruby/eventmachine]
app-dicts/freedict-deu-eng [app-text/dictd]
x11-proto/xineramaproto [dev-util/pkgconfig,sys-devel/binutils,x11-misc/util-macros,sys-devel/m4,sys-devel/libtool,sys-devel/autoconf,sys-devel/automake]
